chapter	ordinal	label	exercise_sha256	hint_sha256	solution_sha256	status
IV/12	12	exr:iv12-expand-04	533dfa117c541992ed85d8ea54b595bcc5577db56b282865a33eb075380f2225	f2f4bb71a2184b1bff908b4720f1e8368df05b62bb52ba552a2de9f881463ad8	db9b71d9a64e4272cf17737dccd979e74bbad00444d2c92b8338b1f6f3458f96	PASS
IV/12	13	exr:iv12-expand-05	f8a57dc8de12283d56cf4fab4ecb92c5ad79b1e0edd9a9a5446b874b3c8409be	98188cb47b3917c05091c1b55eda6133f124f28f8fdca732b4191813588f43b2	629354a76e331d823279d3871b5b6bf063a3a92d1816e50a797f04b8ec5ad50b	PASS
IV/12	14	exr:iv12-expand-06	34ef0ef07a5f729cb941f157223d28502baa0230908327e2d6339afa8be796db	fab78aac6cbf6ba719b49e2103f34b820d9ff16573c9f9ffe5f8d03e27c6f986	774557faee5a3494183e8975126889d094fbb73e0224d8a92b534aaba9372c5e	PASS
IV/12	15	exr:iv12-expand-07	b4e627e7df27afd1565c9a9a0ce66e5d4fe8ce12c768d069fc0d25c9d6cdaa07	c7295faf7335cc8bec8b21b971d9f7f5af0a933cb754470fa223d658eb67e6c6	3a8d4d713c3baefa0cf72a39c48f6640160c2291e1876d7a423a1e89418b245e	PASS
IV/12	16	exr:iv12-expand-08	17da7622b3e504311d2577bc19d40036ac1228441c5baf9ab3bee61975fd75e5	c82447265a7737defb03034f98c830a6f8f62b5b8c23bb4d4527630f05edebe5	f55d2592dfdea410fdee4ab60f0395ee6cf5576bf2529b0ac0ca7723c2b5068f	PASS
IV/12	17	exr:iv12-expand-09	c91138cbbe5cda80c0d8344edc2f91b0b633dba71b9cffe779fcbd53366c265a	057fd554c7b424b2011ff24d671d9c09acf789eb29edb6955be13ad77d36010e	f1c462c44627235ad652549dc28354a29aa7843883e245f5d7553a12a6497adf	PASS
IV/12	18	exr:iv12-expand-10	98a4cf48c2270a3d66a33c014f74cff45eb71c1920b18dcfec2e2300cdf35c3e	4411cc96faafa56c92e4e74599c12e0c1c13534740ba5943590b7fbb52547936	2704658b959cd70e8ca27f0d016437cfb87e21f136219d9ef583fa1c795b1a7d	PASS
IV/12	19	exr:iv12-expand-11	1d8cb6a495b2ca0eb460a6607325e18ef9a8bca8301e215a0fd80911a59a6ab6	347c0603b2c64010d9b7228e0421ee1d46e1ee783f927f61715677976b71863a	6ed4f5faa3e5550bf5f0cec0d5cb572a123b7b9b1da319700d04d0f3e8e3bc61	PASS
IV/12	20	exr:iv12-expand-12	c0dfec0cf6433af022659776435f793b172911cc785ab34c6772e1a0abb10fa6	ec9d33798b8f47e38a65cbc71459cc8dae3522708361252dcbab1d1cb0ece893	af648b767c7ef7c0ca1b0c47b21e38617de8b3ecc77d59fc8e43981119cd603e	PASS
IV/12	21	exr:iv12-expand-13	9a0d36b851367e9f880945c40cb2ecb13a11d88ddac66106438b375303809de5	76bcc1cb3437d07d4aade4df93f43189f438be5259500b18b9042beb51cd9215	2b9ef438e2092e6570ca6eeccedadcc83674e301d4c148343cf0b0c4fb97bfae	PASS
IV/12	22	exr:iv12-expand-14	f22d3ed599587bfa57960141f4e81371b437ecea6e852e0ad7dc255f47aa3e06	ca97d5052964a340011a999442662b9d0b3c1ba50aba007d4f7178c895bd3bd0	a9652af0f2dd1b787853dac8fde5e07c8cfbb8fcc511e2857a08691e132d6948	PASS
IV/12	23	exr:iv12-expand-15	74e5a5e42dafcf344845ea917d4fef0af6d006e71bd826ef1ef0943789205f4b	f20f85431899d6f2ef26828bcc28b72f4ea14f55cbb75a4aeeb8dddc49903ec3	58c05a32f642e4fe2f64241d49925000ab57f6c9c1c89f93091fe5468fc22616	PASS
IV/12	24	exr:iv12-expand-16	efc73b8381207e1f8a7deadf454d79970b5a242458479ed0a2a76d7d8a38a2ac	48c5f7df467dc168b5406784e308888ef63ca96b08dfa32f75f16bad099fbb61	d18350898481be28bb43990fce12939ce053a47d99ae583e7aeacf1f94e5ec16	PASS
IV/13	1	exr:iv13-01	deb91366251da7fbe9c055906a30d8d27353b7b4b38259fad9052dd50c5c35ce	a337e90add347334ddf9c02aeef0bae470bf2f6e91b1ce0aa078f924e5a89650	73ff497be43232164d1eccc990d3fb76678822138c228d19614804c5cd130c92	PASS
IV/13	2	exr:iv13-02	c650d8daf6bc8e0eb6df9fd8031b58832521a522288cdf742a6aa20965d65b32	d9cdd140a76aa76a3f36b434b2d3450a78756a878ad0bdb906fa84da07b296ac	f47c7cefa176da01545adcb34783f9c774aa05ef9fa97dbef68f39ffc5bc165a	PASS
IV/13	3	exr:iv13-03	eaa15cfdf29ef375a3b655e429c0b322ac5cee8fef7be5ecd80fa3b22b9a9114	ce8baa28b18418f2750338ac5e4897adc830b47f6c35f66fa1d50f022b52e160	8ca5f26b814ecd07c35baeb80af3f42a26693c923b7c1b5e6a2b50e23891b081	PASS
IV/13	4	exr:iv13-04	b0e09ebaea46b20c895173629a07eb68a6d25c2043d96c47e2bf867f41f7aad7	81aad7139c09ed7a95a0c7a24ae122e159fe3c27441a8e2173e49231e003c63e	8a487fba84980ef41557ad40c0a1f75111d5bf7a54cfbde65f8ea59f7e799a13	PASS
IV/13	5	exr:iv13-05	a0bfaf6526f4d0125c61ddf56bc4a379d62bcbea6b4b7005b2eb6321f7e71983	ee80006b3172391aa2da62e0580933b0a901ac840df2af4a8b2ec35145570b38	4a901ba4b105b452c33edc61432216f89ddd14e2dfd092792d6fdbdd818b2a14	PASS
IV/13	6	exr:iv13-06	f6936090141390221325ffbeb5b89bbe6279173125cf7571e8bc7acc5369539b	fff4e316795eeae6b607e5c742eedd03050d7345fafcf2502fdb17721cd01638	57e277e6f5891365a16f7cdf0abf072687d6fde59c5607686dc72d72010037f4	PASS
IV/13	7	exr:iv13-07	b209728cdf2dfef6cb234732f89485f78ce72bc51264de001fb60c2dedeb0c01	6229c71aaefa558557e8dd7ac37280af445feb6cc0a19f84ef68d81ba9595bc2	e30cafa231b69b5758acaf6870c2a90c6b72dd2e6b8dcbef3456a00b34df3213	PASS
IV/13	8	exr:iv13-08	5aa24919409ec19fc239b3bed4cc8a8baa104c1fa9d96d9382b8f6783c313717	485c7cc6f88e6dfd85a2f9872ffb1d92f116df477ff6fa3160500d14736c3ee0	a4151c47bf83a6919c81656a7cfc18543f9a2439a2922b0df6728ae8da937296	PASS
IV/13	9	exr:iv13-expand-01	4678773dd0cc8ff777408b031e2d5fa8fe0f752e1b32d67ab0e2dab598f9c3be	82306818a513be4f4357141bf95ed21077d8a53346708c8f81579c234307ad92	84138f36f0649b9801a15e39704374ec790298d810ad4920a4b5dfcf1e3a2c6a	PASS
IV/13	10	exr:iv13-expand-02	9b0153625611eb51afd8e3357bdb5f7655a873302c4034a188dd6f6ef0ff85c3	717124bfc3533800e23990de1da363b471ee758e43c525e8c44256389d94b583	348cb3e48820040b1f832944d5fc6fb473ab942fb9152f4684e83123a31451b5	PASS
IV/13	11	exr:iv13-expand-03	22f6d6f0ee83952ab3c4f74e40e1ff8280eb283355db4ad245ee04669d97ac8e	d7b7c487c1e95904af8064824dc9fb77dbcb47d4221470f3146e6ccd8c8d14bd	46741b327edb4c55c3bc5f8538fb7e015e57323d64113da6f033e4ccab2ae5c1	PASS
IV/13	12	exr:iv13-expand-04	407c6b0620521e2a0861d1c87414fe004b4b9f937ad66087bf62c60329cabc20	65d643f3c95390b9c671ba1e0b38fcbf38a886c59f1482700f67c851a9861c3c	1e452ddd519fa6877283bfefaa6807cdc0e0136c320845e1fa251348a4535031	PASS
IV/13	13	exr:iv13-expand-05	d60c8e147ac48e09ebddbd8295c30160d6b49196da476c6f866d72a96bac203c	1c9a89d4931db9465339e41b15e0a961fae6051f7a04019eb08d9b072709ce4a	8467b4349c5979610f60d6d8d4e8dd963e756475d73f1cf197cc7f6de334fe69	PASS
IV/13	14	exr:iv13-expand-06	b2739a8d7dfd5329d1e83937b6f20be24f9463492589299aa2049caea2b898ac	04de1fe45474e6adb9d44724cba3d982464eb6111237348257f3d62a5af2209d	a916ab4e650951a34efd6943e6f1f3024c5a335f3357e62f799740091aa91806	PASS
IV/13	15	exr:iv13-expand-07	897dfe60c23cf558aabcedc97e7b7273629332735a6cc13d5cbc4c7703d6122a	b84e3069dcd64cf6952fe2e4168966115740b93b186176b046c2519c2968fc93	e85c6d80168fa33c25d2ffbec93bd35d6d3181eef770105e30ff387370bd7edc	PASS
IV/13	16	exr:iv13-expand-08	d229eac8541b077757f24a1d8db1f5d2389504aef31febcc2d80037ef9c3b719	a3047bd4dba8aaf01a8e88f5771a27ff9f2ca2387452429f7ec5002ecdc5226b	794c41bb8079e2425fccd38b874c517b03eda871a3894e7af1fd6bbdb283f669	PASS
IV/13	17	exr:iv13-expand-09	f8659430b7ded5ee39c94bc0733c6602ecf07f1eba5c25a161e74465c63b3a02	c86746fe0ca18a3a20020840040a31c14d95926dda290f235de31ea5c87b3c15	2628dcd11d17f64947579b5ae78e833038e39c1734aac289e726e7c878363572	PASS
IV/13	18	exr:iv13-expand-10	1cbf3658a349c072a9372a4b1dd04b96f4ce9bf552b7aed9e507a1c14aca43b4	321d2987f920cec7466dac10a3b7bd6c5188f319fac4753beb0bf3f289f873d5	f818986faef197ed044a3fd26a65cb4a2d9746a88ba203a8e0f2d739cbf17f45	PASS
IV/13	19	exr:iv13-expand-11	cc24883f15b6f7146acfe0e824fcfeccc94e644b17768d59b3e8fea1394bf611	fa84826bc967f1f355fc1ab0166bb27e15a491f6f1c18eaab172d9c3469d3b71	38e1d8fc3ac1a580130a7f942671216b539d4c2fa7b35832b489d4b9d2c9c05a	PASS
IV/13	20	exr:iv13-expand-12	30c69556cdd16e6ba9218fee81322556a0c210cfd357737302f675d5d0ddb4ef	b06a4cbaa0d2ebcf486d5d3d754630709ff7cb93ffe831a95641bb652b327fff	26f6d28575ba9726209bc5deda15a94cdf15e92e55fcc61b3bc85b3f31d89d4e	PASS
IV/13	21	exr:iv13-expand-13	51034191748a27be962bed01078858296b9544e59af2bc83a100cc70665d586b	0fb29a8465a42b8a0329099198f6d6514c64e7a5ce53de22a1e5924c0a1fa18c	20fe4345d4aaa91f16115aae051e606690b357a8de0f17b193af9cee5cc68e39	PASS
IV/13	22	exr:iv13-expand-14	d7091268f88e95d07d405344d048001b019db94f3f46c9f1cd4f7ece011c598b	1f4ff282a8b0c088532fa98f0c00adcba8c0b364f2c0d0413471eee051a774da	c3dd8f52290f61fe4d89e50e4773c2ce06b3d51b28e8e6a089677152fe481c13	PASS
IV/13	23	exr:iv13-expand-15	0602ae9ac25fb118992648c3b0a0943f921547d5f902431dc1b8f45f39955b72	dfe54df8ddd7a9f4b55a1969b5e6b71b6390d59289b964708977bdfff23e5cb4	e0120feb466413f1830a72ae8bbba9d03c9766733cb4fd7aee2a7eb0d91b5f8b	PASS
IV/13	24	exr:iv13-expand-16	7b45cd58788b032eeeaaa3424127668f5c1fab2024ac2e1b6c71c9b61685e78d	65d07ab19b9b4d86329859b1af2b638a5150a4ceb46b1eec7bbdc4039b153c74	1c567a31c5b079d5a5eac364901c8d6952d46e9d6aff3eef9046a0eff9db58e2	PASS
IV/14	1	exr:iv14-01	8da72bc52e0f644c855762ba82e24b5a6a782db8eaf9027d1ed91cb99afa4e9a	b312727a7992efefbdfcc063bf65b1e009368265feb3bd1315fc096c5046ecfc	0c7023d6dfd38ff4ee400af87f693dd876b5aa129a913d145f6a46e60fa2eb2b	PASS
IV/14	2	exr:iv14-02	31c4c17eb7bd6aa07efbd16ed33e0f78b09f7aad38dd791ecf85f2d9fbee75f4	d2c3f2104a4f66b8a8cc808f8bad95c999814f36a47b2ef48ebcf533ef5a1cd2	e3669a17fa63986045e9f9e94c5d61ae93590ffc91d25e3a9b1716014a9daf4e	PASS
IV/14	3	exr:iv14-03	c79e13f61ea71d110eda75fde7411c4b611f9afb02e23e9a262d88ecd53e5b0f	8a5c8dc3bb23fd3780eea972325ff00b729cc0c26fd2d59b98555c2127add837	8d6b47fead7ab1c77325776bf872fdc9a9d69706693d298b74a1516a3626d3c7	PASS
IV/14	4	exr:iv14-04	00ea8a97c38ab305f4938574de095256b92d4333ebecac7e017a2b91b609de76	c3b1d2fbcbc4347145c38867d79aa718f8b7e6b649669ead3dbca3c22769de23	a987c42be2a01d9b76c577bff881fe27084aff744c19caf2eda6447781cb68e0	PASS
IV/14	5	exr:iv14-05	3e5c83252322eba39064f475d5c245e9dffcdfa53f0d17071e2f28f419637449	14dfac68fb20cdff5aee79c750a723e3cff2cb695e53f2a2d427625ae2ffdf25	820d8316bd41209bf68e09b8e6075b8727a940f93916bd48f251f1775ca0b9df	PASS
IV/14	6	exr:iv14-06	5e26283f68ffebc4982e81769d3ba9b842d69ee01820056097a8d4a3bb083a30	2ce036ce1f15a98444e8218478f8dd3c9275f8610c02e5a8729a4c1e29c88ce2	4822e185da6c9f07295f2626cd5a48500562f1a489542dcb5148f5a42c453325	PASS
IV/14	7	exr:iv14-07	4341db8f3217c3bd9ac90cd7c5c89644b9d2432f3c82914a61fede34be91f624	5cfa48a3f08779579a8dca8fae9cdb58fcd5e24e09b6855cfa344a877ad2ac0a	5cab9cfe0f2e15fc09e612dc0f7ee2d5e39f8253bc063dd07b628771492adaf3	PASS
IV/14	8	exr:iv14-08	068d38eb6618a1749f90d1038ea42458b8859dda90e223f375ab3f4114f0e7f6	1dc1f619b3e22841a0570064fd000bd95071af3962aac1e389e82606df3e896e	fa31917dfb74fc5c357619a5793f2bb84cc7ad97f871dcb2f9607e16198e3e8e	PASS
IV/14	9	exr:iv14-expand-01	7f777fa20e5ef75ea12d7bb8f443a8c62a44fd736178aed9179e3ff3ea523bfe	02d6aa9f09a76b61b4ec2f2085cb65b7441353be89766e2aedf30e0ef79da124	d0998a25bbc08d9537844f5998a72977d9984de045004b342a23ed80e1598c58	PASS
IV/14	10	exr:iv14-expand-02	5d5fab7c978266c1101094e18ff092a067386acf2ea4a6a7a5d1cdf6f182a4db	a772c802ee92166d5704b374cb6876d726e562e20bd3742e69b27a6400357053	185860c36c89679e81485d52a99fa1337cfbcc28b171cb58d00a994ba8c210fa	PASS
IV/14	11	exr:iv14-expand-03	6728937bd8d03c7071e64bfff50c6e54b7edb6444807435b4e69fec6da04459b	c9e278bab662ddf740b2b5a4160afad92a1cd33e0e09592b4450d7c21aac2335	02ceef9b5382c35ac92a7caa5edd9c136c135f684c3074f6e2733d6bf3d2ea30	PASS
IV/14	12	exr:iv14-expand-04	6fedb379b947a91006f588653de650f182380e9c0267a30c5cf99118a639f602	c40c514a0915a3ff781b2499574334b61778eb665f02d8127560d7f5cc9da33c	520565cf452bb6d99168d4f80466bc72c2027bcb6fa45b13247a7b09e9c0c80d	PASS
IV/14	13	exr:iv14-expand-05	a93ffa4fa41d97d21090de5543a6c09b7481a79f615c96797e0c7dc9c1548f5d	98f711f448ea8fd181af09763c488223dea2347a43ced45ac44c033761ed2da5	9fb0f43f8e5f1cd27a369e0cf834a2790f624e375520ddda8348231f9e4cf425	PASS
IV/14	14	exr:iv14-expand-06	086971e2ab210bdf4fe57323992253963c371115715be4aff6a094b2f46bc4cf	fb4ed4b8be26c87f134b022d35b835b8be6280ed71ffb9b0aba6e05363672fab	59a63b53ccebbae211f8dd949b396b46d7381d296dced543e588ad35305b2823	PASS
IV/14	15	exr:iv14-expand-07	3042e581904d888e1c28351efc1e598bb675317372d549e6f5b459227a7fc2f5	ce35cb6d6db2290ff180ce08b3f3b650d927207173468ae61d793d590c2ebee0	4347c6e9987f6fe8429d27950eac3677de2b0d7d43814431f0d8482c9f4ab30c	PASS
IV/14	16	exr:iv14-expand-08	c00590c75ca7e641a477f2d23d3e4e969e01f4a370d3efd30414c95273a5cb9d	58ff524bfde73d8a7f856277b7dc5f59a5a9964534d8e0d7aea812037aa8a82c	8b2ad37e98d349ae88230f74fc9d744adcc82ee1f011a19ec923b1664dd3c67a	PASS
IV/14	17	exr:iv14-expand-09	f8c7d7ae3e0b8268da1861ce044d334a9e69b55db1477e9afcfb229cbb66b98d	f6cddec9251e68290fbd53a51204043b9beb70a5be180e412ca96d332549c96e	6e29fa304bda6250114dae5f5efc28fa8471de29df394f0b9d8f6b3aee18e605	PASS
IV/14	18	exr:iv14-expand-10	1f813dfaa2e942555b3d76184b649677ac8c91f47426f41b754cb22c0bee8dea	ea9cd61382959900bdd65ac152ca89893fa85b4adff42e595c556740d827399c	15617b0f444e2c36e20ae6afe6ccbbbd63d076135ffefe8357aa29df97c18335	PASS
IV/14	19	exr:iv14-expand-11	af4b05de350a6d45ac5633d4fafaf48b871c9a92d7d6660fdadde4e9da36ff0e	38cc22ab1df5e78bead8fb4f9ec88ee2b473996d85a281eac892a3566be4c7bd	e1ce79dd42f121b12bc7d4472a2b5d74a22b86cbb0a73f33e513efe056e6e136	PASS
IV/14	20	exr:iv14-expand-12	fcb7f5bf4ac38e3824c0e157e4168cd8b101b71168eec4b9d5b74f6acafc7beb	1cef5de0950df4bc277e5c84edc7886425dd5bbe9f857a0376ca576a869f31b5	0be800228463b8eb2e4f424b74275a7801a3d4aea7161e862cb4f345a49016ef	PASS
IV/14	21	exr:iv14-expand-13	3dbe99b0b79356fd4d5fc548f840bd526e186809dcedd552423aaed391f556f9	5af09462467c24243ac1c56b4a51b542abbe480cb0ad1d2a84accb46da7dbde5	86f73cd7da37f33bcd9a54f5467b51c26ffedb95184273f2f838c106d1ab93f2	PASS
IV/14	22	exr:iv14-expand-14	66b67a671a0bdd6fa5c1de0804be3c9551ee6dcb9a64854be2e07c5db8cb363c	65c0278f071c1a230db41be6aa53028c7a71cbcd724d51f33b7c3e05c5e1ff59	9995e24860e489b65750a1cf90ffa7ceea8f60764cfa8aa5c1e9d7f4d37a98f5	PASS
IV/14	23	exr:iv14-expand-15	78e9ef985146cb5c5441e25296881e7faf1690248f743506c4158f1d0b4697f2	a9f927405b566790b720888e177967a8001fc9dc563be4f951fab91bd4ff3db5	ced4abdada55f4cfc58663bf55124d01f77c6e45e31d4c9b9a69467b8c75a7af	PASS
IV/14	24	exr:iv14-expand-16	07b8bee93d64a136076c0175a82f30ba1560cc126fe6224dcf6a99df665d0e13	4daa80cf2248697069e51fb2a441463290ff01f4ad12d450f7436dc254398c00	cc55458825c958a041d0216a1ba72f76c6a689107716c54691c816af20f16086	PASS
IV/15	1	exr:iv15-01	9b4c6378fcbedb51b3798912da306e2e7b43231e94fecdd02ed3ca73f4fb92da	9619d7cf39685bbb07c4ace839e15d3ac3a0bea2d2fcd783cfd2fac91698cd36	cfecf84af1ad4aa789e78daf637a84c794ef002079077591842cf11fb30ad95c	PASS
IV/15	2	exr:iv15-02	bb7cc11c3d36477350a1fa2a0e2eefff7ba60b7c2b331c85ada52207ecc09a7e	a7a784e628406d43ca21bde00e659daa461290ed802926ad533eebdd93ec7e3e	8bbf5f376a38f3630bd569c6875b4955c50988de166c85ad228a39ad8a0b80a8	PASS
IV/15	3	exr:iv15-03	55934b0124250eb633e2ccda101dc406847a75de6874d0fd02f9922a1960192a	9ee6456239b331c4e1dc19e42be95e6d9b6f6aae5e6b505b482fa6c9dd704e6b	c1abc7c5589784f1ec3fbf5bd306e57e9e150b2fc3f48cc7e35bc0fe1ec8c63b	PASS
IV/15	4	exr:iv15-04	90259f984f1e111c16be133021b0a18cd86763e07f84c04f92d2176c9d36afaf	0bafd48e8036871921122d4e00d35c86aa765e387d357742dd87d3e675b92be8	141cc4e5fdecddc386e78c842efd377d4288161eec24c9256690241d860cf4d1	PASS
IV/15	5	exr:iv15-05	1783a6f0efe57f28ebfe8af52d4a8f00ee6629c58e06db12c512b6a9765e6e7d	112d295feb2ee85c9c30c97d5859d8c645f9917e1c050224a3b9b7af8b50d1a1	29cd51d04bd479b6c723a5262c1def95ba7959d09f00fd7960aecf6ddfc7cd59	PASS
IV/15	6	exr:iv15-06	64f829428b27316a1f38ac7799b6065de3a120484da3f1f99cd1c784fa649f3f	9ea5ea8a66df9f4521b1a219b66b10e55e976e51ee2c36e75e286c845c9e271a	2c33b65c02606dbce49b6fc6f7bc8b4c9a4ed9ecdafd33a0b188af8b7110377d	PASS
IV/15	7	exr:iv15-07	7c183648b152a76cded4dac0c97abde74b5d3361be80f114f6d524c51b81b9f0	cb479de06896638233a71a97bd8c12a37dff4a2b680642e120117b5fa5bdbabe	2eb5645fb0643882fdc6beec39f4f542975504f0ce4093a137150cafe7a09a79	PASS
IV/15	8	exr:iv15-08	cd8553259169d8954b03952fe1349fe6eeb24d8b36e1f5541f53446f1c7a807e	1a48dba90809baffb428ede7c6947aec2bb35536e26cebec41c5d3ed8c4e5f71	74bbf5e0f30d297b24863716248cf3ae1feaf66b82d106def0ddc0893861be59	PASS
IV/15	9	exr:iv15-expand-01	3cebb89ef9dda6083b8fd3643e01d3ac9ad366df84e76ca3c3f9a1e1f5a249a8	eb117de398fe2431bcb9a9e0b9f0b64ab4ea10d570b796eda280d54286fb3a40	bcb847041011d78a5e2fd2a7594a4054898a2b8b1db3f31405ad75c187abef00	PASS
IV/15	10	exr:iv15-expand-02	c85d1ceb5c59ef92749e8b75360076691a02ba792fad1fb5bc3f06a00f6a17b2	83e289e364fb08a5525d55f26e10ed21d26bf1e31d6aabd709114db68c9ab9b1	f4875320518389a6917406fdbd19abc85fac5fceac69bcac123173b6684c1027	PASS
IV/15	11	exr:iv15-expand-03	0a6ff004dd03afb8543acafb73df59aa5a4d3715a144540385cf9183cb5aa031	88061c34e7303a78dff2e7e2d04eddefa51fd68ab73aedb6fda39d7e9804bd7b	76045eeaf36b11b6368415410a81410d5ed7cc2cca80626fb9897cf390265517	PASS
IV/15	12	exr:iv15-expand-04	851571749df0bef7c0d9f132cf9ff9fa81ea225dbaa3717ac4e033d86bfbf42e	ee3be9522964017f5ce21b1590a8f0065aaec9340d2dcd84a0f0e2725cff18f7	ffdd8a1369009574fbbcb983dc19e41aec337f3429104190b07d894bf6a15832	PASS
IV/15	13	exr:iv15-expand-05	aa9e90bc9dac9ae0b5f0b9844c7793bf1f4bffa065b7271b9280c4e0afbcc2ae	e6df69fdb06f3ba2c9597fb60fb0042766c09f0988f122561d2853df5e098dcd	ce41d6f49d58ecff0519cb905a0c4c513d02c4cd033367ab437697e9f5115ce4	PASS
IV/15	14	exr:iv15-expand-06	7f8afeca614b2e4d75efb5531743cc7998696fbe27f44530db570316b057e7d6	f7139c893b517061329e9ab5416e1560530313de3cb947dac27af01d6e330fe8	356ead653fc8a2bf3f88586e17e46eb631656965ca9947abf269a14fa4b9db85	PASS
IV/15	15	exr:iv15-expand-07	27f124acc60917892ae6693f4bafd75c15716e7de060668986c87ad96f47494f	b72083294fc16577866c6209bcd762e272c2c230e82a9c6f387f85a7978b87d0	6b76e631ea80f00aa6a71e5a619468c8025a91ce3521e006b3a8ab9776e26174	PASS
IV/15	16	exr:iv15-expand-08	eaad7230f1c12a828a22be795456a82796f9b57329c84234f46a90dadd1c7e45	7dafc92b209f174895096656f523ad3c61359fbcc66b07aace88cb6173427487	6ad254407eac67364eccba2966d615d173986f968333a274b5ffc55c4918b6c0	PASS
IV/15	17	exr:iv15-expand-09	0dd82cacdb87289d697c0e9451cfabb551ed08346a025828007cf79c7d620443	e15dfc22f212b62d2b34851654092fcab346792605561bd364e1b550cafd00e1	0b11a6cd1224d233409cb681f81a4e54b7cadf87255e608cc483bcba8dd11b25	PASS
IV/15	18	exr:iv15-expand-10	4f58b52b266e4116a2177a3bc49327855d90e4ca4afe1d01ff95b73125bf5ec6	79ba77f0ace48757b81d81da4f0e11f90ef8b9bad243389f7d6faa52e7cdb226	1aa2658861d14d65fc02d3e8e015bf48731a30684e2b6e923b0aef9077324841	PASS
IV/15	19	exr:iv15-expand-11	2431b531318a9633a77e9c7126d98f81befa4f82a84d6bde741260d89c1291d7	689b3af2639b38960b7e4517c4c91876b0bae0ba4ae74adfb3501fb2b7c52707	7603d11dd6d2ae2bdcc2c1ca923a33e4605c32cf7130f040127b0f186f9b49d5	PASS
IV/15	20	exr:iv15-expand-12	17c780604162a55f3b6ba282ff778717f30183aebfef763496a4510bd37ab346	5301fd41ec08920bec20df6d4e91043440d60c226410a629f59884a45c4e2d61	73c1ecdb78c6aa18c6e54bd5cf7e9bae9bf195b70453007b2476851c5ec9de3c	PASS
IV/15	21	exr:iv15-expand-13	588b2f8a999938454eca15da25e4a6c610e2064ff14ad127704b63f26f5ea568	0a79a62c2d0fae8bb116f2cfd9955077fe38e7d9e2c7134ae637043b88b159c7	9b93d664320e86880fc135eab0bf2132483ac0373e5fdaa92ca81e5023e250a8	PASS
IV/15	22	exr:iv15-expand-14	3e982514dd27916425d469cb97c5214707487e06734cc7a9a8ca72cf53de21da	56da90553982cdb16a998565c3b6261145e3ca12d1ede8456ab8600bb6eddf3a	494dad93ce23005bf970bfbe10aa963d66cd8e179edca52aa6c299e4b00980a1	PASS
IV/15	23	exr:iv15-expand-15	bd84f5e1019cd64b82f685a34075f99b608708338b30af0cb970c67529a75bec	b0f66794ea5c5c8a1fe808c3ad5b6c52751322eb0322d24f76df4acf7045f1a8	7a561121f0f6d41915b2c51d5b564462fa9887825800a2eafd239564438a5a77	PASS
IV/15	24	exr:iv15-expand-16	6a197a765ac828736a33768087acfe73a3e8c645e1f55d35e10dc9112afa18eb	d9fb4f9f581ef78d410859abd5d7253b0f5944a8062ff3a415055a5b0d443f70	1c7076a2170ceacbc59a82e40baadaeccf6222d2e7d6333b01551325cecbeae4	PASS
IV/16	1	exr:iv16-01	db77a046fe9894323be45c1111731fe54a90926aa01e63b6594c553e482bcec0	d90ead6ebf2514aadb14b66f2d975456a2b60f103af9d66f5aae75ca1c8830c1	12b353ab74e822826b9808e8267a32137eb8352c121043fbfe38b3e00ee675a9	PASS
IV/16	2	exr:iv16-02	0c286c389f75b884463a4e8aa8d4db4df784d7242c9734caeb23e42a260ff508	0488330917d9a7560e960c849c2f1675371da9bf887fa42056fc7139bce506cf	4fcba93b694a71d23d6f135b356ac769fb1dea577170561163791e4f1e0ba441	PASS
IV/16	3	exr:iv16-03	c977ee27d920c7886aa5f237f82c9abad20184ed2eb3da317d55d96955f10f84	29d1656dadc48dde583104c0a5e79c3e376c4d62afd9580bc54251a303fa8fd0	2b8cc3ac45f9ade8be765d220c04c142d8d8928e10a57955ec3aa9a822a0e03a	PASS
IV/16	4	exr:iv16-04	6ec28db666a302c8a7f9864c1e8ff60932aa9fb89c6b41032bfed37c61637a37	0114ee13fdad5ebe2ad4aa261e324846d2d30866fef03ea962fca438414d23d3	3923b9e65c68e6b046f59a675bd282dc2749e83ac51199fef8af503eed5ccc3e	PASS
IV/16	5	exr:iv16-05	ace8ec9489e73952b1e83efd8114a6f72d08c0e9b365d2df7ce1b5d4c7a7f918	cb1e7c65252b3ce67823c65c8270d58edb25b919ce4a2e3ef8426515bab5709f	81664bad8e6244a494a63d940ab7acdd6729b1f12b05d5bae0d34e441cc05b21	PASS
IV/16	6	exr:iv16-06	bcda364153d66ec2d5f84dfe864c0d8b2e19c70fdb000229e333699b592b903b	32f1d86bfe2814b550dd433e16aebfab10f7d0573492b7c3aa995e1833736a4f	6de41f6566d29dee023c3bb700a0fa8059d9207aea2a3fb3be6d0993d7d6e3dd	PASS
IV/16	7	exr:iv16-07	1374e9b0c08ad7f99bd398b51698c6d080ff6eead639fa6f28493582519f28fa	41ebfa613ee972b23d1fd9bafee8d506e761a02ed7d4204c47cf8910e0fcec5c	bd593359b49beedaf35c4b4da44c91afb7b18a3c67363b9e9231a3087af5a814	PASS
IV/16	8	exr:iv16-08	8af8fd12dc92ada5263daac6df820b31efa63e7df59bf73946c08694e94a5137	1220668ab84435e989f4e8606a3e0f520b8033dcf5d624a8caecfe449e2671ac	e2495d37dd5c856a817d96ab81fa842f673b28b535b7a49d34d8a0ba4dee5bb9	PASS
